id,client_id,views,title,short_description,url,image
249,11353,"8119 views","Online Class and Exam Scheduling System in PHP with Source Code","This system is intended to create and easily manage the class and examination schedule of an institution using PHP and Mysqli. Easily tracking of conflicts on the teacher, students, and room schedule will be detected by the system to avoid redundancy and inconsistency. This will greatly ease the person-in-charge responsibilities in doing schedules at the start of the semester and examination. This",https://www.sourcecodester.com//php/11353/online-class-and-exam-scheduling-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Lee%20Pipez%20Magbanua/home.png?itok=rXWUk6m2
250,11714,"3962 views","Basic Library System Using PHP with Source Code","A free source code of Library System that was developed in PHP programming language. The system can borrow and return books in a transaction, and also can trace student transaction details.",https://www.sourcecodester.com//php/11714/php-basic-library-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/razormist/2017-10-26_09_19_34-library_system.png?itok=rmFBoffd
251,11676,"7872 views","Alphaware - Simple E-Commerce System using PHP with Source Code","A free source code of E-Commerce System developed in PHP programming language. The purpose of the system is to make the transaction easier and faster, and convenient to customer time.",https://www.sourcecodester.com//php/11676/alphaware-simple-e-commerce-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/razormist/2017-10-13_13_32_25-alphaware.png?itok=QQYJ5LE8
252,14741,"4249 views","Online News Portal using PHP/MySQLi with Source Code Free Download","Online News Portal using PHP/MySQLi | Free Download Source Code Online News Portal using PHP/MySQL is a dynamic content management system project that maintains the news. This system was developed using PHP, MySQL Database, HTML, CSS, and Bootstrap. This news portal system has an Admin Panel. The Admin Panel is the side of the system in which the admin user manages the contents/news, categories",https://www.sourcecodester.com//php/14741/online-news-portal-using-phpmysqli-free-download-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/pushpam02/online-news-portal-using-phpmysqli.jpg?itok=vRqkUz51
253,11624,"3523 views","Voting System using PHP with Source Code","This is a Voting System Project in PHP. The system was created using PHP, HTML, CSS, MySQL Database, and Bootstrap for the design. The system is responsive which means you can manage the system using your mobile phone, laptop, tablet, or desktop computer. This system has 2 types of users which are the Admin and the voters. The Admin user is in charge of managing the list of candidates",https://www.sourcecodester.com//php/11624/voting-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/faintedbrain/voting.png?itok=oZW4Z6ES
254,11532,"3100 views","Information System Society Membership System using PHP with Source Code","The Information System Society Membership was developed using PHP, HTML, MYSQLi, and Javascript. I used Bootstrap as a front-end framework for the layout. The purpose of the system is to have accurate information about the student transaction and to lessen the work time of every individual, and avoid data redundancy. Using this system, the students can easily track their payments for every",https://www.sourcecodester.com//php/11532/information-system-society-membership.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/razormist/2017-08-12_10_08_11-information_system_society_membership.png?itok=uoQYA7tu
255,11610,"9729 views","Simple Chat System using PHP, jQuery, and Ajax with Source Code","This is a Simple Chat System created using PHP/MySQLi and AJAX/jQuery. It features a chat room that is locked by a password depending on the creator of the room. The chats in the room are shown using AJAX/jQuery. This chat system also has an admin panel. The admin user can manage all data of the system except for the chats but he/she can manage/join the room even the user created the room with a",https://www.sourcecodester.com//php/11610/simple-chat-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/nurhodelta_17/chatsys_ss.png?itok=HK_ecE1N
256,11741,"11214 views","Monitoring System (Dashboard) using PHP with Source Code","This a Monitoring System Project using PHP. The purpose of this article is to help other programmers especially those who are beginners to learn how to develop a Web Application using PHP Language. The system has the commonly used features/methods on developing projects such as Login/Logout, CRUD (Create, Read, Update, and Delete), Datatables, and many more. The project was developed using PHP",https://www.sourcecodester.com//php/11741/monitoring-system-dashboard.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Chris%20Jim%20Sabosido/dashboard.png?itok=U9P0HGgI
257,14747,"6881 views","Café Ordering Management System Using PHP/MySQLi with Full Source Code","Café Ordering Management System Using PHP/MySQLi The Café Ordering Management system is a web based system that is developed using PHP, BootStrap, CSS, JavaScript and MySQLi for the database. There are three sides in this Café Ordering Management System Using PHP/MySQLi; the admin side, cashier side and the customer. It is designed as a very easy to use system that the functions can be easily",https://www.sourcecodester.com//php/14747/caf%C3%A9-ordering-management-system-using-phpmysqli.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/web-based-ordering-management-system-using-php.jpg?itok=ry2WqanQ
258,13060,"2471 views","Moosikay - E-Commerce System using PHP with Source Code","The Moosikay is an E-Commerce System that was developed using PHP, HTML, MYSQLi, and Javascript. The system itself can transact any music product online. This will make the market system easier and faster to conduct more profit for the business. A user-friendly system that made it easy for everyone to modify and develop by using this system as a template. This system uses PayPal for online payment",https://www.sourcecodester.com//php/13060/moosikay-e-commerce-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/razormist/2019-03-05_21_50_56-moosikay_melos_0.png?itok=hZ9id7Zi
259,14739,"8760 views","Web-based Inventory Management System in PHP/MySQLi with Full Source Code","Web-based Inventory Management System in PHP/MySQLi with Full Source Code The Inventory system is a web based system that is developed using PHP, JavaScript, BootStrap, CSS and MySQL for the database. This Inventory Management System in PHP/MySQLi is designed as a very simple project that the users won’t find any difficulty in navigating the system. About the Inventory Management System in PHP",https://www.sourcecodester.com//php/14739/web-based-inventory-management-system-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/inventory-management-system.jpg?itok=EqZToezC
260,13707,"12038 views","Hotel and Lodge Management System using PHP with Source Code","The Hotel and Lodge Booking Management System is a software web application. Presently this web application will offer Dashboard, Customer Details, Room Details, Currency Details, Room Booking Details, Tax Details, Reports, Setting. So for all types of hotels and Lodge Business owners can use this system. Apart from this in each section, proper reports are provided to know Customer Report, Booking",https://www.sourcecodester.com//php/13707/hotel-and-lodge-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Nikhil%20Bhalerao/dashboard.jpg?itok=yJpgCYPR
261,14022,"3056 views","Game Result Matrix System using PHP with Source Code","Hi Guys! I want to share this Game Result Matrix System that I have developed. This system mainly generates reports of the specific event/tournament result. The system was built to store and generate the tournament/events Game Results of the annual multi-sport event for young athletes such as the School Intramurals, District Meet, Area Meet, National Games, and many more. This system generates",https://www.sourcecodester.com//php/14022/game-result-matrix.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Mark%20Patric%20Magalona%20Mendoza/screencapture-localhost-dipam-admin-php-2020-02-26-09_45_14.png?itok=xfCFWjEZ
262,13435,"14400 views","Help Desk System Using PHP/MySQLi with Source Code","This Help Desk System is an automated system that is made of PHP/MYSQLi. This system can help you solve the problem of your devices with ease. It also has the capability to find an agent to solve your problem about the software when installing updates and etc. This system contains the help desk master that can accommodate all clients and it can refer the complaint to any department. See the",https://www.sourcecodester.com//php/13435/help-desk-system-using-phpmysqli.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/2019-07-15_6.png?itok=mofEwIFW
263,13475,"8327 views","Electronic Medical Records System (EMR) using PHP with Source Code","Greetings from Malawi the warm heart of Africa, I have decided to share this complete project which can be used at a hospital or clinic and even someone can find it useful to learn PHP, JAVASCRIPT because this system does a lot of things javascript and PHP covers. The system is an electronic medical record (EMR) which means it performs the following functions. About This Electronic Medical Records",https://www.sourcecodester.com//php/13475/electronic-medical-records-system-emr.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Patrick%20Mvuma/emr.png?itok=v4Q29W8y
264,13505,"13198 views","Patient Record Management System using PHP CodeIgniter with Source Code","This project is a Patient Records Management System using PHP and CodeIgniter Framework. This system manages and storing the patients' records in a certain hospital. The system stores the data in a database such as the Out-Patient Findings and Admission Details of a patient. By this, a certain hospital can easily retrieve the data or records of their patient without hassle. This Patient Records",https://www.sourcecodester.com//php/13505/patient-record-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/kimcey500/patientrecords.jpg?itok=_zDBIjly
265,13452,"10850 views","Human Resource Information System in PHP/MySQLi with Source Code","This Human Resource Information System is an online-based system that aims to simplify HR activities such as data entry and tracking of information of employees. This system enables the HR department to spend less time on clerical tasks and helps ensure the accuracy of employees’ data. There’s no need to search through large paper-based employee file to find information. This is a user-friendly",https://www.sourcecodester.com//php/13452/human-resource-information-system-phpmysqli.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/2019-07-22.png?itok=sDH3ay9N
266,10832,"4591 views","Web Based Alumni Tracking System using PHP with Source Code and Documentation","This Web Application Project is called Web Based Alumni Tracking System. This was our project during Third Year for the Research project. It was originally written in PHP/MySQL and now updated to PHP/MySQLi. This simple alumni tracking web app is built for a certain school which is the Cagayan State University - Carig Campus. The system has an online form for the graduated student of the said",https://www.sourcecodester.com//php/10832/web-based-alumni-tracking-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/rolyn02/untitled_0.png?itok=ihnhzYvs
267,14733,"7100 views","Tourism Website in PHP/MySQLi with Full Source Code","Tourism Website in PHP/MySQLi with Full Source Code The Tourism Website is a web based system that is developed using PHP, JavaScript, CSS, BootStrap and MySQL for the database. This Tourism Website in PHP/MySQLi contains two sides; the admin side and the user side. This is designed as a very simple system that the functions and features can be easily understood by anyone who uses it. About the",https://www.sourcecodester.com//php/14733/tourism-website-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/travel-management-system-in-php-with-full-source-code_0.jpg?itok=9zxWXIlG
268,11216,"5564 views","Sales And Inventory System with Online Reservation in PHP/CodeIgniter with Source Code","This project is a Sales and Inventory System with Online Reservation in PHP/CodeIgniter. This project manages the sales transaction and inventory (stock monitoring) of a certain School Bazaar. This system has an admin panel where the admin user can manage the data such as the product list. The admin can also create a dynamic user role that can manage the limited access in the admin staff such as a",https://www.sourcecodester.com//php/11216/sales-and-inventory-system-online-reservation.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/umind514/screenshot.png?itok=MPAwZWTV
269,11222,"5279 views","Profiling System For Human Resource Management using PHP/PDO with Source Code","This project is called Profiling System For Human Resource Management. This was developed using PHP/PDO, HTML, CSS, AngularJS, JavaScript, and Bootstrap for the design. The project was developed for the specific School which is the Carlos Hilado Memorial State College (CHMSC). The purpose of this system is to keep the records of employees under the Human Resource Department to maintain the private",https://www.sourcecodester.com//php/11222/profiling-system-human-resource-management.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/umind514/r3.png?itok=xamXIMkx
270,11255,"4059 views","Personnel Property Equipment System using PHP with Source Code","Hi every one, I developed this system known as Personnel Property Equipment System (PPES). This system manages the items/equipment/devices of a certain company. This system can track the items in which department and whose employee is using the item. Also, the items also have status information which helps the management to identify if it is new, available to reuse, and in-use. The admin user can",https://www.sourcecodester.com//php/11255/personel-property-equipment-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Jon%20Remus%20Sevellejo/dash.png?itok=-Bg08vNg
271,11256,"5911 views","ICT Laboratory Management System using PHP/PDO with Source Code","This project is called as ICT Laboratory Management System and developed using PHP/PDO. This system allows you to record the ins and outs of items that belong to the ICT Laboratory. This is useful in terms of keeping track of the inventory of the Laboratory's items. Talking about tracking the available items, this system has borrowed and returning items feature. By this, the system can",https://www.sourcecodester.com//php/11256/ict-laboratory-management-systme.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/kevind/borrowed_items.png?itok=ZoM2NtQ7
272,14728,"15689 views","Covid-19 Contact Tracing System Web App with QR Code Scanning using PHP with Source Code","Title: Covid-19 Contact Tracing System Web App with QR Code Scanning using PHP with Source Code This project was inspired in the LGU's Contact Tracking System here in the Philippines. The Contact Tracing System logs all individuals that are visiting a certain establishment. The system has 2 sides of the user interface which are the Admin Panel and the Establishments Log's Side. The Admin Panel is",https://www.sourcecodester.com//php/14728/covid-19-contact-tracing-system-web-app-qr-code-scanning-using-php-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/oretnom23/cts_qr_card.png?itok=4twlzFSl
273,14727,"6611 views","Web Based Quiz System in PHP/MySQLi with Full Source Code","Web Based Quiz System in PHP/MySQLi with Full Source Code The Quiz system is a simple online based project that is developed using PHP, JavaScript, BootStrap, CSS and MySQLi for the database. This Web Based Quiz System in PHP/MySQLi contains two sections; the admin side and the users side. This is designed as a very easy to use system that the functions can be easily understood by different users",https://www.sourcecodester.com//php/14727/web-based-quiz-system-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/web-based-quiz-system-in-php.jpg?itok=unCw67eP
274,11355,"7974 views","Online Catering Reservation System using PHP with Complete Source Code","This is Online Catering System that allows customers to reserved catering services online using PHP and MySQLi. The system provides a step-by-step process in creating catering reservations from filling in personal information, event details, package details, and mode of payment. The system does not cater online payments. Email is then sent to the provided email address containing reservation",https://www.sourcecodester.com//php/11355/online-catering-reservation.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/emoblazz/catering.png?itok=miAJvZI-
275,11393,"16967 views","Simple Employee Records System using PHP with Source Code","Hey guys! This is a simple project created with PHP, MYSQL, and JavaScript (jQuery and Ajax) that stores employee's personal information including their Image and any other national identity card. You can add other users to also help manage the system and assign them user roles. This simple project can help IT/CS students and self-learners learn how to create a Web Application that has CRUD",https://www.sourcecodester.com//php/11393/employee-records-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/skittles/scrre.jpg?itok=HYNlPQNJ
276,14724,"8002 views","Point of Sales and Inventory Management System in PHP/PDO with Full Source Code","Point of Sales and Inventory Management System in PHP/PDO with Full Source Code The Point of Sales and Inventory Management System is a software based system that is made up of PHP, JavaScript, CSS, BootStrap and MySQL database. In this Point of Sales and Inventory Management System in PHP/PDO that admin is the one who has the full responsibility in running the system and he takes charge in",https://www.sourcecodester.com//php/14724/point-sales-and-inventory-management-system-phppdo-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/point-of-sales-and-inventory-management-system-in-php.jpg?itok=ylyFD2m3
277,11707,"7167 views","Student Result Processing System using PHP/PDO with Source Code","This project is called as Student Result Processing System. This project was programmed using PHP/PDO, HTML, CSS, JavaScript, and using some libraries and plugins for the better experience of the users. The system is divided into two modules which are the Administrator User and the Student. The Admin user can manage all the data of this project such as managing the list of Classes, Subjects",https://www.sourcecodester.com//php/11707/student-result-processing-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Lewa/admin-dashboard.png?itok=FjQehbwx
278,14720,"11381 views","Web Based Student Portal in PHP/MySQLi with Full Source Code","Web Based Student Portal in PHP/MySQLi with Full Source Code The Student Portal is a web based system that is developed using PHP, CSS, JavaScript, BootStrap and MySQLi for the databased. This Web Based Student Portal in PHP/MySQLi is designed as a simple and very easy to use project. It contains all the important features that are required for the management of Web Based Student Web Portal in PHP",https://www.sourcecodester.com//php/14720/web-based-student-portal-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/student-web-portal-in-php-with-full-source-code.jpg?itok=2eSv7QE6
279,12287,"6975 views","e-Commerce Site using PHP/PDO, PHPMailer, ReCaptcha, and PayPal with Source Code","This is a simple e-commerce site system created using PHP with PDO as DB driver. The user/visitor can add products to his/her cart but unable to check out if not logged into the site/system. If the user is not logged into the system and adds a new product into the cart, these products will be added to the user's cart upon login.",https://www.sourcecodester.com//php/12287/e-commerce-site-using-php-pdo.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/oretnom23/ecomm_banner.png?itok=rLCjh9XT
280,14716,"5628 views","Pre-School Management System using PHP with Source Code","This project is called Pre-School Management System. The system manages the certain school's admissions and other data/records. This system stores the list of the students along with the relevant informations. The system has many features such as enrollment, admission application, performance management, and many more. The system functional and free to download. The system was built/developed",https://www.sourcecodester.com//php/14716/pre-school-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/kimz190/pre.jpg?itok=EOv1BjWn
281,14382,"9747 views","Computer Parts Sales and Inventory System Using PHP/MySQL with Source Code","The Computer Parts Sales and Inventory System is a Simple Management System using the language PHP and MySQL database. This system is all about selling computer products and buying. The admin can manage all products such as update, delete, edit, add user, and add supplier. The system is very user-friendly and easy to understand. This system has a POS or Point of Sale Feature which where the sales",https://www.sourcecodester.com//php/14382/computer-parts-sales-and-inventory-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/sourcecodester_1.png?itok=Yk9-Rgaq
282,11510,"7783 views","File Tracker Manager System using PHP/MySQLi with Source Code","This a File Tracker Manager System that is designed for the Tanzania Revenue Authority for the purpose of monitoring taxpayers' files. The reason why we created this system was due to the loss of taxpayer files either by employees or misplacement of the file. File Tracker Manager has 3 access levels which are the Administrator, Register, and the Normal User. The Admin is the user who is in charge",https://www.sourcecodester.com//php/11510/file-tracker-manager.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/hemedy99/12108722_1050485638315771_7789298665705681129_n_0.jpg?itok=4F45rBlk
283,14717,"3129 views","Online Complaint Site Using PHP/MySQLi with Full Source Code","Online Complaint Site Using PHP/MySQLi with Full Source Code The Online Complaint System is a web based system that is developed using PHP, Bootstrap, JavaScript, CSS and MySQL for the database. It is a very simple project that the functions can be easily understood by different users. The Online Complaint Site Using PHP/MySQLi contains two sides; the admin side and a user side. About the Online",https://www.sourcecodester.com//php/14717/online-complaint-site-using-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/online-complaint-site-using-php-with-full-source-code.jpg?itok=sGWVHAyH
284,14654,"3199 views","Self Help Group Management System in PHP/PDO with Source Code","Hi! I just want to share with you this Self Help Group Management System in PHP/PDO. Currently, this is a demo application for our idea. Our goal for this app is that we want to achieve is to help in the effective management of money within the group and also to directly connect the SHG to institutions such as banks and etc. so that the group will have a platform to launch itself and works towards",https://www.sourcecodester.com//php/14654/self-help-group-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/kimz190/dash.jpg?itok=gCJqt_GO
285,14636,"2774 views","Pharmacy&#039;s Dispensing Management System using PHP/PDO with Source Code","This is a simple Pharmacy's Dispensing Management System programmed using PHP/PDO. The system has 4 types of users are the Administrator, Pharmacist, Doctor, and Receptionist. The Administrator User can manage all the features of the system and he/she is the only user who can create a new system user. The Pharmacist Users have access to managing the stock of the medicinal drugs and they are the",https://www.sourcecodester.com//php/14636/pharmarcy-dispensing.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/tuba/screenshot-15.png?itok=xDxHkOi6
286,14693,"3911 views","Stock Management System with POS in PHP with Source Code","This Stock Management System with POS or Business Management System was developed using PHP/PDO, HTML, CSS, Javascript (Ajax and jQuery). This project is the best for calculating your business and it’s suitable for all types of business dealing in selling goods not services. This system provides a comprehensive list of all of the reviews that were written by the cashier or admin. The system has 2",https://www.sourcecodester.com//php/14693/stock-management-system-pos-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/sadat/sadat2.jpg?itok=hOc2pW7Y
287,13877,"11814 views","Online Exam System With Timer using PHP/PDO with Source Code","This is an Online Exam System with Timer using PHP/PDO. This system helps a certain school to provides their students an online exam platform. The system has 2 types of users which are the Admin and the Students/Examinee. The Admin user will be using the admin panel of the system which they are in charge of populating and maintaining the data of the system. They will manage the list of Courses",https://www.sourcecodester.com//php/13877/online-exam-timer.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/rogz.sourcecodester/p3.png?itok=rlaytw_R
288,14713,"1097 views","Comment System in PHP/MySQLi with Full Source Code","Comment System in PHP/MySQLi with Full Source Code The Comment System is a very simple project that is developed using PHP, JavaScript, CSS and MYSQL database. This Comment System in PHP/MySQLi is solely contains a user side and the functions are very easy to understand even for beginners. The Comment System in PHP/MYQLI is also created in object oriented programming functionalities so that it",https://www.sourcecodester.com//php/14713/comment-system-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/comment-system-in-php-with-full-source-code.jpg?itok=C-XOvyv1
289,12697,"10897 views","SUP Online Shopping using PHP/MySQLi with Source Code","This project is called SUP Online Shopping that was developed using PHP/MySQLi. It is commonly known as electronic marketing or automated shop. It consists of buying and selling goods and services over an electronic system such as the internet. Just like other eCommerce Web Applications, this web application also consists of cart listing, checkout process, and order details. This online shopping",https://www.sourcecodester.com//php/12697/sup-online-shopping.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Nayem%20Howlader/screenshot_17.png?itok=N7syoPCD
290,14712,"4242 views","Online Internship Management System in PHP/MySQLi with Full Source Code","Online Internship Management System in PHP/MySQLi with Full Source Code The Online Internship Management System is a web based system that is made up of PHP, CSS, JavaScript, BootStrap and MySQL for the database. This is designed as a simple project and a user friendly system. Online Internship Management System in PHP/MySQLi has two sections which are the admin section and a user section. About",https://www.sourcecodester.com//php/14712/online-internship-management-system-phpmysqli-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/internship-management-system-in-php-with-full-source-code.jpg?itok=FL5yFjHx
291,14710,"4417 views","Faculty Evaluation System using PHP/CodeIgniter with Source Code","This is a Faculty Evaluation System is PHP Project that is written in CodeIgniter PHP Framework. This system has 3 types of users which are the Admin, Chairperson, and Student. The system's main purpose is to provide the Students and Chairpersons an online evaluation for the Subject Faculties. This system generates the Results of Mean Scores of each Faculty and the summary of the results is",https://www.sourcecodester.com//php/14710/faulty-evaluation-system-using-phpcodeigniter-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/oretnom23/evaluation_result.png?itok=ZMP7KpXS
292,5125,"3812 views","Online Ordering System Using PHP/MySQLi with Source Code","This is an Online Ordering System that is originally written using PHP/MySQL and now upgraded to PHP/MySQLi so that this project will run properly in PHP 5.6 or higher. This system is a simple online shop of a certain store that selling customized products. Just like other online shops or eCommerce websites, this system allows visitors or possible clients to order multiple products at once but the",https://www.sourcecodester.com//php/5125/online-ordering-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/argie/onlineordering1234.png?itok=OKjQW2Gh
293,12613,"14747 views","School Event Attendance Monitoring System with Barcode Scanning using PHP with Source Code","The School Event Attendance Monitoring System with Barcode Scanning is a PHP Project that manages the School's Student Attendance in Events. The purpose of this system is to improve the process of checking the attendance of the students in CHMSC and monitor their attendance in every school event. The system stores the list of students, officers, and events. The officers will have system access and",https://www.sourcecodester.com//php/12613/php-attendance-monitoring-system-barcode-scanning.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/oretnom23/attendance.png?itok=b7nZkXUu
294,14145,"22884 views","Online Car Rental System Using PHP/MySQL with Source Code","The Online Car Rental System with Source Code is a PHP project that allows you to transact online booking for car rentals. The system is using PHP and MySQL.The system is very straight forward. After you log in as admin, you can create a brand and add vehicles used for booking online. The system also has testimonials and a contact us page so the customer can give their feedback and contact the",https://www.sourcecodester.com//cc/14145/online-car-rental-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-04/images/online-car-rental.jpg?itok=r9lnBRo3
295,14173,"18281 views","Attendance Management System using PHP with Source Code","The Attendance Management System with Source Code is a PHP project that can maintain daily attendance records easily and conveniently. This system was created using PHP, HTML, MYSQLi, and Javascript. This application is easy to use, the user has access to all data that is related to student information. You can view the details and add some new information for courses, units, etc. The system data",https://www.sourcecodester.com//php/14173/attendance-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-04/images/attendance-management-system_1.png?itok=Wwr0CK2s
296,14176,"11594 views","Car Park Management System using PHP with Source Code","The Car Park Management System with Source Code is a PHP project that can book/unbook parking lot easier and faster transaction. This program was developed by the use of the following languages: PHP, HTML, MYSQLi and Javascript. The system is very easy to understand, user can register a new account and book a date for a parking space. The user has to enter a car model in order to process a booking",https://www.sourcecodester.com//php/14176/car-park-management-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-04/images/car-park-management-system_0.png?itok=4AQtI0ZK
297,14182,"13594 views","Doctor Appointment System using PHP/MySQLi with Source Code","About The Doctor Appointment System with Source Code is a PHP project that can request a booking for a doctor's appointment. This program was created using these languages: PHP, HTML, MySQLi, and Javascript. The system is basically easy to use, the patient needs to register an account first to be able to set an appointment. The patient has to fill up some needed information and select a doctor",https://www.sourcecodester.com//php/14182/doctor-appointment-system.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-04/images/doctor-appointment-system.png?itok=vEHBSctb
298,14194,"27817 views","Responsive Online Blog Website using PHP/MySQL with Source Code","This is a Responsive Online Blogging Site using PHP/MySQL that I did in my previous years as a project to my client for his Thesis/Capstone Project. I may say that this is a responsive web application because it has a lot of features such as calculating the views coming from the guests, embedded a map, and many more features. The online site has an admin panel where published blogs, categories",https://www.sourcecodester.com//php/14194/responsive-online-blog-website-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-05/images/blog2.png?itok=J-ST4i1o
299,12068,"12877 views","Simple POS and Inventory Management System in PHP with Source Code","This is a Simple POS and Inventory System using PHP/PDO. This project can help a certain shop or store manage its sales transactions and inventory monitoring. The system has 2 types of user which is the Admin and the Cashier. The Admin is in charge to populate the important data into the database such as the product list. The admin user has access to all features and functionalities of this system",https://www.sourcecodester.com//php/12068/simple-pos-and-inventory-management-system-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/Torrahclef/screenshot-2018-2-25_pos.png?itok=P6HKbIkb
300,14375,"50362 views","Inventory Management System in PHP with Source Code","This Inventory Management System was develop using PHP and MySQL Database. It is a simple system created using HTML, CSS design, JavaScript, Bootstrap, and Ajax. This Inventory management system is all about selling and buying products. It is a simple project that monitors the stock quantity. This system has a pleasant user interface and it is user-friendly. The system generates reports for the",https://www.sourcecodester.com//php/14375/inventory-management-system-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/sourcecodester.png?itok=oG4gJ5xk
301,13524,"68132 views","E-Commerce System Using PHP/MySQLi with Source Code","E-Commerce System is an Online-Based System that allows buyers to easily search for products using their smartphones or laptop with an internet connection. This is a user-friendly system and it has a responsive design that fits in your gadget. It contains products such as Clothing (Men, Women, and Kids), Shoes, Bags, Interiors, and many more. You have many products to choose from and it’s very",https://www.sourcecodester.com//php/13524/e-commerce-system-using-phpmysqli.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/images/janobe/ps_ecommerce_2.jpg?itok=6izFJtLM
302,14380,"30419 views","Billing Management System in PHP/MySQLi with Source Code","The Billing Management System was Developed in PHP MySQL. In this simple project, the main purpose of this project is to make a faster and reliable web application. At the initial stage of my study of PHP Programming Language, I prepare this system. It’s a basic version of the Billing Management module that will help you to plan, monitor, and manage your billing with complete control and real-time",https://www.sourcecodester.com//php/14380/billing-management-system-php-mysql-updated.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/dashboard.jpg?itok=HZZpFK3M
303,14374,"6259 views","Online Bike Rental System in PHP/PDO with Source Code","Simple Online Bike Rental System Develop in PHP MySQL, in this simple project the main purpose is to make a faster and reliable web application. The user needs to register before login through the site for booking, the searching can be easy to ensure what you need to rent, the information is provided of each and every bike for your user booking, the admin can add, update, and delete changes",https://www.sourcecodester.com//php/14374/online-bike-rental-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/capture_0.png?itok=rRzqeaS_
